2000 , 0.1208
4000 , 0.5322
6000 , 1.131
8000 , 2.2958
10000 , 3.3901
12000 , 5.5736
14000 , 7.5834
16000 , 10.4478
18000 , 13.1414
20000 , 16.3401
22000 , 19.9447
24000 , 24.0765
26000 , 28.469
28000 , 32.3328
30000 , 37.2838
35000 , 53.5931
40000 , 67.3782
45000 , 88.9189
50000 , 103.5536
60000 , 123.7963
70000 , 165.5613
80000 , 225.423
90000 , 299.7249
100000 , 388.8023
